"","site","sampling_round","bee","sociality","plant","pollen_units","uID"
"20468","Lord Stirling",5,"Ceratina_calcarata","fac_social","Lythrum_salicaria",1,"MR28637"
"20469","Lord Stirling",5,"Ceratina_strenua","fac_social","Eutrochium_maculatum",1,"MR28638"
"20470","Lord Stirling",5,"Ceratina_calcarata","fac_social","Eutrochium_maculatum",3,"MR28639"
"20471","Lord Stirling",5,"Ceratina_calcarata","fac_social","Monarda_fistulosa",1,"MR28639"
"20472","Lord Stirling",5,"Ceratina_strenua","fac_social","Eutrochium_maculatum",1,"MR28641"
"20473","Lord Stirling",5,"Lasioglossum_paradmirandum","Eusocial","Eutrochium_maculatum",3,"MR28642"
"20474","Lord Stirling",5,"Lasioglossum_paradmirandum","Eusocial","Eutrochium_maculatum",3,"MR28643"
"20475","Lord Stirling",5,"Lasioglossum_hitchensi_weemsi","Eusocial","Eutrochium_maculatum",4,"MR28644"
"20476","Lord Stirling",5,"Lasioglossum_imitatum","Eusocial","Eutrochium_maculatum",1,"MR28645"
"20477","Lord Stirling",5,"Lasioglossum_trigeminum","Eusocial","Eutrochium_maculatum",3,"MR28646"
"20478","Lord Stirling",5,"Ceratina_calcarata","fac_social","Eutrochium_maculatum",1,"MR28650"
"20479","Lord Stirling",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR28651"
"20480","Lord Stirling",5,"Halictus_ligatus","Eusocial","Eutrochium_maculatum",1,"MR28652"
"20481","Lord Stirling",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",2,"MR28657"
"20482","Lord Stirling",5,"Halictus_ligatus","Eusocial","Eutrochium_maculatum",1,"MR28660"
"20483","Lord Stirling",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR28660"
"20484","Lord Stirling",5,"Augochlorella_aurata","Eusocial","Eutrochium_maculatum",3,"MR28661"
"20485","Lord Stirling",5,"Augochlorella_aurata","Eusocial","Monarda_fistulosa",1,"MR28661"
"20486","Lord Stirling",5,"Ceratina_calcarata","fac_social","Eutrochium_maculatum",1,"MR28663"
"20487","Lord Stirling",5,"Ceratina_calcarata","fac_social","Lythrum_salicaria",1,"MR28664"
"20488","Lord Stirling",5,"Ceratina_calcarata","fac_social","Eutrochium_maculatum",1,"MR28666"
"20489","Lord Stirling",5,"Ceratina_calcarata","fac_social","Eutrochium_maculatum",1,"MR28669"
"20490","Lord Stirling",5,"Ceratina_calcarata","fac_social","Eutrochium_maculatum",1,"MR28670"
"20491","Lord Stirling",5,"Lasioglossum_imitatum","Eusocial","Eutrochium_maculatum",3,"MR28671"
"20492","Lord Stirling",5,"Lasioglossum_hitchensi_weemsi","Eusocial","Eutrochium_maculatum",2,"MR28672"
"20493","Lord Stirling",5,"Ceratina_calcarata","fac_social","Eutrochium_maculatum",5,"MR28673"
"20494","URWA",5,"Bombus_impatiens","Eusocial","Centuarea_stoebe",1,"MR28674"
"20495","URWA",5,"Bombus_impatiens","Eusocial","Solidago_juncea",1,"MR28674"
"20496","URWA",5,"Megachile_brevis","Solitary","Solidago_juncea",1,"MR28675"
"20497","URWA",5,"Augochlorella_aurata","Eusocial","Centuarea_stoebe",1,"MR28676"
"20498","URWA",5,"Augochlorella_aurata","Eusocial","Solidago_juncea",1,"MR28676"
"20499","URWA",5,"Bombus_impatiens","Eusocial","Centuarea_stoebe",1,"MR28677"
"20500","URWA",5,"Ceratina_mikmaqi","fac_social","Centuarea_stoebe",3,"MR28678"
"20501","URWA",5,"Lasioglossum_versatum","Eusocial","Centuarea_stoebe",1,"MR28679"
"20502","URWA",5,"Lasioglossum_versatum","Eusocial","Daucus_carota",1,"MR28679"
"20503","URWA",5,"Lasioglossum_versatum","Eusocial","Solidago_juncea",1,"MR28679"
"20504","URWA",5,"Lasioglossum_versatum","Eusocial","Centuarea_stoebe",1,"MR28680"
"20505","URWA",5,"Ceratina_strenua","fac_social","Centuarea_stoebe",1,"MR28681"
"20506","URWA",5,"Ceratina_dupla","fac_social","Centuarea_stoebe",1,"MR28682"
"20507","URWA",5,"Ceratina_calcarata","fac_social","Centuarea_stoebe",1,"MR28683"
"20508","URWA",5,"Ceratina_dupla","fac_social","Pycnanthemum_tenuifolium",1,"MR28684"
"20509","URWA",5,"Halictus_ligatus","Eusocial","Solidago_juncea",2,"MR28685"
"20510","URWA",5,"Lasioglossum_versatum","Eusocial","Daucus_carota",1,"MR28686"
"20511","URWA",5,"Lasioglossum_versatum","Eusocial","Solidago_juncea",1,"MR28686"
"20512","URWA",5,"Lasioglossum_versatum","Eusocial","Daucus_carota",1,"MR28687"
"20513","URWA",5,"Lasioglossum_versatum","Eusocial","Centuarea_stoebe",1,"MR28688"
"20514","URWA",5,"Ceratina_mikmaqi","fac_social","Centuarea_stoebe",2,"MR28689"
"20515","URWA",5,"Ceratina_mikmaqi","fac_social","Solidago_juncea",1,"MR28689"
"20516","URWA",5,"Ceratina_calcarata","fac_social","Centuarea_stoebe",1,"MR28690"
"20517","URWA",5,"Ceratina_strenua","fac_social","Solidago_juncea",2,"MR28691"
"20518","URWA",5,"Ceratina_calcarata","fac_social","Centuarea_stoebe",3,"MR28692"
"20519","URWA",5,"Ceratina_calcarata","fac_social","Achillea_millefolium",1,"MR28693"
"20520","URWA",5,"Ceratina_calcarata","fac_social","Centuarea_stoebe",1,"MR28693"
"20521","URWA",5,"Lasioglossum_versatum","Eusocial","Centuarea_stoebe",3,"MR28694"
"20522","URWA",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR28695"
"20523","URWA",5,"Halictus_ligatus","Eusocial","Centuarea_stoebe",2,"MR28696"
"20524","URWA",5,"Halictus_ligatus","Eusocial","Solidago_juncea",2,"MR28696"
"20525","URWA",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",2,"MR28697"
"20526","URWA",5,"Hylaeus_affinis_modestus","Solitary","Solidago_juncea",1,"MR28697"
"20527","URWA",5,"Ceratina_calcarata","fac_social","Centuarea_stoebe",1,"MR28699"
"20528","URWA",5,"Ceratina_calcarata","fac_social","Solidago_juncea",1,"MR28699"
"20529","URWA",5,"Ceratina_strenua","fac_social","Centuarea_stoebe",2,"MR28700"
"20530","URWA",5,"Ceratina_strenua","fac_social","Solidago_juncea",1,"MR28700"
"20531","URWA",5,"Lasioglossum_versatum","Eusocial","Centuarea_stoebe",2,"MR28701"
"20532","URWA",5,"Lasioglossum_versatum","Eusocial","Solidago_juncea",1,"MR28701"
"20533","URWA",5,"Lasioglossum_versatum","Eusocial","Centuarea_stoebe",1,"MR28702"
"20534","URWA",5,"Hylaeus_affinis_modestus","Solitary","Centuarea_stoebe",1,"MR28704"
"20535","URWA",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",1,"MR28704"
"20536","URWA",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",1,"MR28705"
"20537","URWA",5,"Hylaeus_affinis_modestus","Solitary","Solidago_juncea",1,"MR28705"
"20538","URWA",5,"Ceratina_dupla","fac_social","Solidago_juncea",2,"MR28706"
"20539","URWA",5,"Hylaeus_affinis_modestus","Solitary","Centuarea_stoebe",1,"MR28708"
"20540","URWA",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",1,"MR28708"
"20541","URWA",5,"Hylaeus_affinis_modestus","Solitary","Solidago_juncea",1,"MR28708"
"20542","URWA",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",2,"MR28709"
"20543","URWA",5,"Hylaeus_affinis_modestus","Solitary","Centuarea_stoebe",1,"MR28710"
"20544","URWA",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",4,"MR28710"
"20545","URWA",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",3,"MR28711"
"20546","URWA",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",1,"MR28712"
"20547","URWA",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",1,"MR28714"
"20548","URWA",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",2,"MR28715"
"20549","URWA",5,"Hylaeus_affinis_modestus","Solitary","Solidago_juncea",2,"MR28715"
"20550","URWA",5,"Ceratina_mikmaqi","fac_social","Solidago_juncea",1,"MR28716"
"20551","URWA",5,"Ceratina_calcarata","fac_social","Centuarea_stoebe",3,"MR28718"
"20552","URWA",5,"Ceratina_dupla","fac_social","Solidago_juncea",1,"MR28719"
"20553","URWA",5,"Ceratina_calcarata","fac_social","Centuarea_stoebe",2,"MR28720"
"20554","URWA",5,"Ceratina_calcarata","fac_social","Centuarea_stoebe",1,"MR28721"
"20555","URWA",5,"Ceratina_mikmaqi","fac_social","Centuarea_stoebe",4,"MR28722"
"20556","URWA",5,"Ceratina_mikmaqi","fac_social","Pycnanthemum_tenuifolium",1,"MR28722"
"20557","URWA",5,"Lasioglossum_viridatum","Eusocial","Centuarea_stoebe",1,"MR28723"
"20558","URWA",5,"Lasioglossum_versatum","Eusocial","Centuarea_stoebe",3,"MR28725"
"20559","URWA",5,"Lasioglossum_versatum","Eusocial","Solidago_juncea",1,"MR28725"
"20560","URWA",5,"Lasioglossum_versatum","Eusocial","Daucus_carota",1,"MR28726"
"20561","URWA",5,"Lasioglossum_versatum","Eusocial","Centuarea_stoebe",1,"MR28727"
"20562","URWA",5,"Lasioglossum_versatum","Eusocial","Solidago_juncea",1,"MR28727"
"20563","URWA",5,"Lasioglossum_versatum","Eusocial","Daucus_carota",1,"MR28728"
"20564","Lord Stirling",4,"Bombus_griseocollis","Eusocial","Lythrum_salicaria",1,"MR28729"
"20565","Lord Stirling",4,"Bombus_impatiens","Eusocial","Eutrochium_maculatum",2,"MR28730"
"20566","Lord Stirling",4,"Ceratina_mikmaqi","fac_social","Apocynum_cannabinum",1,"MR28731"
"20567","Lord Stirling",4,"Ceratina_mikmaqi","fac_social","Monarda_fistulosa",1,"MR28731"
"20568","Lord Stirling",4,"Ceratina_calcarata","fac_social","Eutrochium_maculatum",1,"MR28732"
"20569","Lord Stirling",4,"Lasioglossum_hitchensi_weemsi","Eusocial","Eutrochium_maculatum",1,"MR28733"
"20570","Lord Stirling",4,"Lasioglossum_hitchensi_weemsi","Eusocial","Monarda_fistulosa",1,"MR28733"
"20571","Lord Stirling",4,"Augochlorella_aurata","Eusocial","Monarda_fistulosa",2,"MR28735"
"20572","Lord Stirling",4,"Ceratina_strenua","fac_social","Eutrochium_maculatum",2,"MR28736"
"20573","Lord Stirling",4,"Coelioxys_sayi","Solitary","Lotus_corniculatus",1,"MR28737"
"20574","Lord Stirling",4,"Xylocopa_virginica","fac_social","Monarda_fistulosa",1,"MR28739"
"20575","IAS",3,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",1,"MR28740"
"20576","IAS",3,"Hylaeus_affinis_modestus","Solitary","Hypericum_perforatum",1,"MR28740"
"20577","IAS",3,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",3,"MR28740"
"20578","IAS",3,"Hylaeus_affinis_modestus","Solitary","Hypericum_perforatum",2,"MR28741"
"20579","IAS",3,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",1,"MR28742"
"20580","IAS",3,"Hylaeus_affinis_modestus","Solitary","Hypericum_perforatum",1,"MR28742"
"20581","IAS",3,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",1,"MR28742"
"20582","IAS",3,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",2,"MR28743"
"20583","IAS",3,"Hylaeus_mesillae","Solitary","Daucus_carota",2,"MR28744"
"20584","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",2,"MR28744"
"20585","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",2,"MR28745"
"20586","IAS",3,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",3,"MR28746"
"20587","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",1,"MR28747"
"20588","IAS",3,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",1,"MR28752"
"20589","IAS",3,"Hylaeus_mesillae","Solitary","Daucus_carota",1,"MR28753"
"20590","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",1,"MR28754"
"20591","IAS",3,"Halictus_ligatus","Eusocial","Pycnanthemum_tenuifolium",1,"MR28756"
"20592","IAS",3,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",1,"MR28756"
"20593","IAS",3,"Melissodes_subillatus","Solitary","Heliopsis_helianthoides",2,"MR28758"
"20594","IAS",3,"Bombus_griseocollis","Eusocial","Liatris_spicata",2,"MR28759"
"20595","IAS",3,"Bombus_griseocollis","Eusocial","Symphyotrichum_novae-angliae",1,"MR28759"
"20596","IAS",3,"Bombus_griseocollis","Eusocial","Heliopsis_helianthoides",1,"MR28762"
"20597","IAS",3,"Bombus_griseocollis","Eusocial","Monarda_fistulosa",2,"MR28762"
"20598","IAS",3,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",3,"MR28765"
"20599","IAS",3,"Bombus_impatiens","Eusocial","Heliopsis_helianthoides",1,"MR28766"
"20600","IAS",3,"Anthophora_terminalis","Solitary","Monarda_fistulosa",1,"MR28767"
"20601","IAS",3,"Heriades_carinatus","Solitary","Pycnanthemum_tenuifolium",1,"MR28768"
"20602","IAS",3,"Hylaeus_mesillae","Solitary","Daucus_carota",2,"MR28769"
"20603","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",2,"MR28769"
"20604","IAS",3,"Halictus_ligatus","Eusocial","Pycnanthemum_tenuifolium",1,"MR28771"
"20605","IAS",3,"Halictus_ligatus","Eusocial","Heliopsis_helianthoides",1,"MR28773"
"20606","IAS",3,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",2,"MR28773"
"20607","IAS",3,"Halictus_ligatus","Eusocial","Achillea_millefolium",1,"MR28774"
"20608","IAS",3,"Halictus_ligatus","Eusocial","Pycnanthemum_tenuifolium",1,"MR28774"
"20609","IAS",3,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",1,"MR28775"
"20610","IAS",3,"Halictus_ligatus","Eusocial","Liatris_spicata",1,"MR28776"
"20611","IAS",3,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",1,"MR28776"
"20612","IAS",3,"Halictus_ligatus","Eusocial","Heliopsis_helianthoides",2,"MR28777"
"20613","IAS",3,"Halictus_ligatus","Eusocial","Heliopsis_helianthoides",1,"MR28778"
"20614","IAS",3,"Halictus_ligatus","Eusocial","Liatris_spicata",1,"MR28778"
"20615","IAS",3,"Halictus_ligatus","Eusocial","Monarda_fistulosa",1,"MR28778"
"20616","IAS",3,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",4,"MR28779"
"20617","IAS",3,"Halictus_ligatus","Eusocial","Achillea_millefolium",1,"MR28780"
"20618","IAS",3,"Halictus_ligatus","Eusocial","Heliopsis_helianthoides",1,"MR28780"
"20619","IAS",3,"Halictus_ligatus","Eusocial","Achillea_millefolium",1,"MR28781"
"20620","IAS",3,"Halictus_ligatus","Eusocial","Pycnanthemum_tenuifolium",2,"MR28781"
"20621","IAS",3,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",1,"MR28781"
"20622","IAS",3,"Bombus_griseocollis","Eusocial","Achillea_millefolium",1,"MR28783"
"20623","IAS",3,"Bombus_griseocollis","Eusocial","Heliopsis_helianthoides",1,"MR28783"
"20624","IAS",3,"Bombus_griseocollis","Eusocial","Liatris_spicata",1,"MR28783"
"20625","IAS",3,"Bombus_griseocollis","Eusocial","Monarda_fistulosa",1,"MR28783"
"20626","IAS",3,"Bombus_griseocollis","Eusocial","Pycnanthemum_tenuifolium",4,"MR28783"
"20627","IAS",3,"Bombus_griseocollis","Eusocial","Monarda_fistulosa",1,"MR28785"
"20628","IAS",3,"Bombus_griseocollis","Eusocial","Pycnanthemum_tenuifolium",3,"MR28785"
"20629","IAS",3,"Bombus_impatiens","Eusocial","Heliopsis_helianthoides",1,"MR28787"
"20630","IAS",3,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",1,"MR28787"
"20631","IAS",3,"Xylocopa_virginica","fac_social","Pycnanthemum_tenuifolium",5,"MR28788"
"20632","IAS",3,"Halictus_ligatus","Eusocial","Achillea_millefolium",1,"MR28789"
"20633","IAS",3,"Halictus_ligatus","Eusocial","Achillea_millefolium",1,"MR28790"
"20634","IAS",3,"Halictus_ligatus","Eusocial","Pycnanthemum_tenuifolium",1,"MR28790"
"20635","IAS",3,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",1,"MR28790"
"20636","IAS",3,"Augochlorella_aurata","Eusocial","Pycnanthemum_tenuifolium",2,"MR28791"
"20637","IAS",3,"Megachile_exilis","Solitary","Baptisia_tinctoria",3,"MR28792"
"20638","IAS",3,"Megachile_campanulae","Solitary","Baptisia_tinctoria",1,"MR28793"
"20639","IAS",3,"Megachile_campanulae","Solitary","Pycnanthemum_tenuifolium",1,"MR28793"
"20640","IAS",3,"Megachile_frugalis","Solitary","Baptisia_tinctoria",2,"MR28794"
"20641","IAS",3,"Bombus_griseocollis","Eusocial","Symphyotrichum_novae-angliae",1,"MR28806"
"20642","IAS",3,"Agapostemon_virescens","fac_social","Heliopsis_helianthoides",1,"MR28814"
"20643","IAS",3,"Bombus_griseocollis","Eusocial","Pycnanthemum_tenuifolium",1,"MR28815"
"20644","IAS",3,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",1,"MR28818"
"20645","IAS",3,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",1,"MR28818"
"20646","IAS",3,"Hylaeus_affinis_modestus","Solitary","Drymocallis_arguta",1,"MR28819"
"20647","IAS",3,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",1,"MR28819"
"20648","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",1,"MR28820"
"20649","IAS",3,"Hylaeus_mesillae","Solitary","Solidago_juncea",1,"MR28820"
"20650","IAS",3,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",1,"MR28821"
"20651","IAS",3,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",1,"MR28822"
"20652","IAS",3,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",4,"MR28822"
"20653","IAS",3,"Lasioglossum_callidum","Eusocial","Hypericum_perforatum",1,"MR28828"
"20654","IAS",3,"Lasioglossum_callidum","Eusocial","Pycnanthemum_tenuifolium",2,"MR28828"
"20655","IAS",3,"Lasioglossum_zephyrum","Eusocial","Pycnanthemum_tenuifolium",2,"MR28829"
"20656","IAS",3,"Halictus_ligatus","Eusocial","Achillea_millefolium",3,"MR28832"
"20657","IAS",3,"Halictus_ligatus","Eusocial","Heliopsis_helianthoides",1,"MR28832"
"20658","IAS",3,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",1,"MR28832"
"20659","IAS",3,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",1,"MR28833"
"20660","IAS",3,"Halictus_ligatus","Eusocial","Achillea_millefolium",2,"MR28834"
"20661","IAS",3,"Halictus_ligatus","Eusocial","Achillea_millefolium",3,"MR28835"
"20662","IAS",3,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",1,"MR28835"
"20663","IAS",3,"Augochlorella_aurata","Eusocial","Monarda_fistulosa",1,"MR28836"
"20664","IAS",3,"Augochlorella_aurata","Eusocial","Rudbeckia_hirta",1,"MR28836"
"20665","IAS",3,"Augochloropsis_metallica","Solitary","Daucus_carota",1,"MR28837"
"20666","IAS",3,"Augochloropsis_metallica","Solitary","Pycnanthemum_tenuifolium",1,"MR28837"
"20667","IAS",3,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",1,"MR28838"
"20668","IAS",3,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",3,"MR28838"
"20669","IAS",3,"Bombus_bimaculatus","Eusocial","Monarda_fistulosa",4,"MR28839"
"20670","IAS",3,"Halictus_ligatus","Eusocial","Achillea_millefolium",1,"MR28842"
"20671","IAS",3,"Halictus_ligatus","Eusocial","Achillea_millefolium",1,"MR28843"
"20672","IAS",3,"Halictus_ligatus","Eusocial","Achillea_millefolium",2,"MR28844"
"20673","IAS",3,"Halictus_ligatus","Eusocial","Pycnanthemum_tenuifolium",1,"MR28844"
"20674","IAS",3,"Halictus_ligatus","Eusocial","Achillea_millefolium",1,"MR28846"
"20675","IAS",3,"Megachile_frugalis","Solitary","Baptisia_tinctoria",2,"MR28847"
"20676","IAS",3,"Halictus_ligatus","Eusocial","Pycnanthemum_tenuifolium",1,"MR28848"
"20677","IAS",3,"Hylaeus_mesillae","Solitary","Daucus_carota",1,"MR28851"
"20678","IAS",3,"Halictus_ligatus","Eusocial","Achillea_millefolium",2,"MR28856"
"20679","IAS",3,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",1,"MR28856"
"20680","IAS",3,"Ceratina_calcarata","fac_social","Heliopsis_helianthoides",2,"MR28857"
"20681","IAS",3,"Ceratina_calcarata","fac_social","Pycnanthemum_tenuifolium",2,"MR28857"
"20682","IAS",3,"Ceratina_strenua","fac_social","Heliopsis_helianthoides",5,"MR28858"
"20683","IAS",3,"Bombus_bimaculatus","Eusocial","Monarda_fistulosa",2,"MR28859"
"20684","IAS",3,"Bombus_griseocollis","Eusocial","Monarda_fistulosa",2,"MR28860"
"20685","IAS",3,"Bombus_griseocollis","Eusocial","Pycnanthemum_tenuifolium",2,"MR28860"
"20686","IAS",3,"Ceratina_calcarata","fac_social","Pycnanthemum_tenuifolium",1,"MR28862"
"20687","IAS",3,"Ceratina_calcarata","fac_social","Heliopsis_helianthoides",2,"MR28863"
"20688","IAS",3,"Ceratina_calcarata","fac_social","Pycnanthemum_tenuifolium",1,"MR28863"
"20689","IAS",3,"Halictus_ligatus","Eusocial","Achillea_millefolium",1,"MR28864"
"20690","IAS",3,"Ceratina_dupla","fac_social","Hypericum_perforatum",5,"MR28865"
"20691","IAS",3,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",1,"MR28866"
"20692","IAS",3,"Bombus_griseocollis","Eusocial","Heliopsis_helianthoides",1,"MR28867"
"20693","IAS",3,"Bombus_griseocollis","Eusocial","Liatris_spicata",1,"MR28868"
"20694","IAS",3,"Bombus_griseocollis","Eusocial","Monarda_fistulosa",1,"MR28868"
"20695","IAS",3,"Bombus_griseocollis","Eusocial","Pycnanthemum_tenuifolium",1,"MR28868"
"20696","IAS",3,"Halictus_ligatus","Eusocial","Achillea_millefolium",1,"MR28870"
"20697","IAS",3,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",1,"MR28870"
"20698","IAS",3,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",1,"MR28871"
"20699","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",1,"MR28875"
"20700","IAS",3,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",1,"MR28876"
"20701","IAS",3,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",1,"MR28876"
"20702","IAS",3,"Halictus_parallelus","Eusocial","Pycnanthemum_tenuifolium",3,"MR28879"
"20703","IAS",3,"Bombus_griseocollis","Eusocial","Pycnanthemum_tenuifolium",2,"MR28880"
"20704","IAS",3,"Augochlorella_aurata","Eusocial","Pycnanthemum_tenuifolium",1,"MR28884"
"20705","IAS",3,"Augochlorella_aurata","Eusocial","Rudbeckia_hirta",1,"MR28884"
"20706","IAS",3,"Agapostemon_virescens","fac_social","Heliopsis_helianthoides",1,"MR28887"
"20707","IAS",3,"Agapostemon_virescens","fac_social","Heliopsis_helianthoides",1,"MR28888"
"20708","IAS",3,"Agapostemon_virescens","fac_social","Rudbeckia_hirta",2,"MR28888"
"20709","IAS",3,"Agapostemon_virescens","fac_social","Symphyotrichum_novae-angliae",1,"MR28889"
"20710","IAS",3,"Bombus_impatiens","Eusocial","Heliopsis_helianthoides",1,"MR28890"
"20711","IAS",3,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",2,"MR28890"
"20712","IAS",3,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",1,"MR28891"
"20713","IAS",3,"Halictus_ligatus","Eusocial","Achillea_millefolium",1,"MR28893"
"20714","IAS",3,"Lasioglossum_illinoense","Eusocial","Tradescantia_ohiensis",3,"MR28894"
